"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x3cf2913c0ac9214dc414ee0df5fac21491361b76d4327d9ce15761d78a67492b","41408275","1681220441","2023-04-11 13:40:41","0xf8e29bca98c091d94eeb285e6da36919b78c6e4e","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","5.557587","$5.57","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x85e436cba79401cb087ba3ae789817e426914a035d02fa4b6a08de1b2f3332e2","41443760","1681299313","2023-04-12 11:35:13","0xb021dd755efc1be8670329e1735c9ed6b880e925","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","96","$96.07","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0x77a6242d3faf0e8a93a4c5f01c91383aa4f3127b303e2ec9bc01c6ee1f29c30d","41471261","1681360437","2023-04-13 04:33:57","0x86a981fa59d02d59d0a89d25c2ffb3935c103d7c","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.01","$0.01","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xe85ca18bdce9a1c3b760c8c8445eb10d3375c904cc0be487be74d0570e3ab694","41471288","1681360495","2023-04-13 04:34:55","0x86a981fa59d02d59d0a89d25c2ffb3935c103d7c","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.01","$0.01","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0x4e94f27e0da4e27d174a8594138a81801a725046852071a97246e5c4423eabb3","41471435","1681360839","2023-04-13 04:40:39","0x86a981fa59d02d59d0a89d25c2ffb3935c103d7c","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.01","$0.01","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0xab39861cd211f5cfbcf4cf1e1c599536e16868d37db95411dffc0246992b23e8","41646824","1681762012","2023-04-17 20:06:52","0x99ad066a1d7f94ee2d404c5b556e69a68a3b15d4","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","9.990867","$9.99","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","USD Coin (PoS)","USDC",""
"0x2d508f1ff738773e5eb34dcf21970265e64fd224ce3425a5f3df7915a86fc8b6","41835595","1682189452","2023-04-22 18:50:52","0xd03168129cbfc9874df6c9f200f8dc1bf6270b60","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","969","N/A","0xdc8282fcde3b35c50cf2d273d829c7ee114b2f25","Boss Wallet","BOS",""
"0x44e31a733579f7fcc77a48ab58b0f0d50924c498c734b791a07cfd79566ea206","41852278","1682226086","2023-04-23 05:01:26","0xd03168129cbfc9874df6c9f200f8dc1bf6270b60","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","969","N/A","0xdc8282fcde3b35c50cf2d273d829c7ee114b2f25","Boss Wallet","BOS",""
"0xf048c4f1abb4a8c186e682dace76a5e368d3eee92e0ddf5eded11f95c4e94ba8","41870253","1682265934","2023-04-23 16:05:34","0x42b5f17e54e53a491e26c6e5042db48cef143daa","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.276726559001285031","$0.28","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270","Wrapped Matic","WMATIC",""
"0x00e9f3a3b93d4536f28814c9d961ae3ad8507fd726f12c05c2c17b0f2eff7b30","41870576","1682266656","2023-04-23 16:17:36","0x42b5f17e54e53a491e26c6e5042db48cef143daa","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","0.021062959223197681","N/A","0x2b88ad57897a8b496595925f43048301c37615da","PickleToken (PoS)","PICKLE",""
