"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x5345d480d0d18869706c0a4776a889cd320a1315a8f134c4af3e654e78ba3f64","78556178","1681018495","2023-04-09 05:34:55","0xcaf8bf4b099712f78aa1ada86b36cc74526cf9af","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","15.42548516","N/A","0x2ef2cbc12db5a88bb8078a6fe488a60f4caa0451","Monopoly","MONO",""
"0x5345d480d0d18869706c0a4776a889cd320a1315a8f134c4af3e654e78ba3f64","78556178","1681018495","2023-04-09 05:34:55","0x626b4650e09484c9178daca20b830a5fc0ce0638","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,105.655738","$1,107.21","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4d462957b811e8f5a249fa533204c9644dccdd9a68408df6224eca19a3b6d8a5","78556221","1681018505","2023-04-09 05:35:05","0x1936ccc5f6aa94e8b0d1df1179b532c555876575","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,075.280546","$1,076.80","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4d462957b811e8f5a249fa533204c9644dccdd9a68408df6224eca19a3b6d8a5","78556221","1681018505","2023-04-09 05:35:05","0xee4e4225fe3c52cc4b1727d8264722198ad3bb8e","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","100,000","N/A","0x2ef61fbe7adc237611e847e9bee5ed1a401fd854","ROLLER","ROLL",""
"0x4d462957b811e8f5a249fa533204c9644dccdd9a68408df6224eca19a3b6d8a5","78556221","1681018505","2023-04-09 05:35:05","0xc495268f672f76bda9acd963b1d5922a0fcb20c3","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","1,054.760886","$1,056.25","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4d462957b811e8f5a249fa533204c9644dccdd9a68408df6224eca19a3b6d8a5","78556221","1681018505","2023-04-09 05:35:05","0xb9f0fc4473ff75ce20dfa9b9887ac143261e78bf","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","997.400102","$998.81","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0x4d462957b811e8f5a249fa533204c9644dccdd9a68408df6224eca19a3b6d8a5","78556221","1681018505","2023-04-09 05:35:05","0x6530015af431bcb3f3145b5d42a663822f1f7f5d","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","392,744.574119431965709602","$925.82","0xb98058640970d8aa7bbce3b067b2d63c14143786","Baby Arbitrum","BARB",""
"0xa4b978f0bfbe57e73ade674b8dc7bbfd66dfbd213b029363e4bf5212091ada30","78556246","1681018512","2023-04-09 05:35:12","0x19398060399ecf0319eea1177561f754606a5d6d","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","992","$993.15","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0xa4b978f0bfbe57e73ade674b8dc7bbfd66dfbd213b029363e4bf5212091ada30","78556246","1681018512","2023-04-09 05:35:12","0xc41a30e3ef0fbf022ca7116161db0a194c00473f","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","984.9","$986.04","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0xa4b978f0bfbe57e73ade674b8dc7bbfd66dfbd213b029363e4bf5212091ada30","78556246","1681018512","2023-04-09 05:35:12","0x38434a8e726b7b089d5600577ef9b2dba9ca92ad","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","39,322.030261577243267109","N/A","0x2e80259c9071b6176205ff5f5eb6f7ec8361b93f","HashDAO Token","HASH",""
"0xa4b978f0bfbe57e73ade674b8dc7bbfd66dfbd213b029363e4bf5212091ada30","78556246","1681018512","2023-04-09 05:35:12","0xa7308d4d83b14859916671a17370476e6c6cd1a9","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","796.580133305906122283","$924.17","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xa4b978f0bfbe57e73ade674b8dc7bbfd66dfbd213b029363e4bf5212091ada30","78556246","1681018512","2023-04-09 05:35:12","0xa990f78f7c8e734087cd36ee9b4a7360d39ef7f3","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","735.36592","$853.15","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB",""
"0xcc8bd799c54931b489aab5207c224736c4296c028635468bb08c75e12c14bd64","78556269","1681018518","2023-04-09 05:35:18","0x74a361f83febb91ab26aad3f89659af2a3cd7ae8","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","845.469802","$846.45","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0xcc8bd799c54931b489aab5207c224736c4296c028635468bb08c75e12c14bd64","78556269","1681018518","2023-04-09 05:35:18","0xcd4a476b5c4714326d71e2d8e8c69c3b936b479c","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","800.745104","$801.67","0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9","Tether USD","USDT",""
"0xcc8bd799c54931b489aab5207c224736c4296c028635468bb08c75e12c14bd64","78556269","1681018518","2023-04-09 05:35:18","0x8aeafd5ec5fdb7380f18d777074fa5e37478f01e","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","800","$801.13","0xff970a61a04b1ca14834a43f5de4533ebddb5cc8","USD Coin (Arb1)","USDC",""
"0xcc8bd799c54931b489aab5207c224736c4296c028635468bb08c75e12c14bd64","78556269","1681018518","2023-04-09 05:35:18","0x42741dd36db0aa4ec6fa2b90afe8250b1ec2e70a","0x74ebb8e8d0b0cc65f06040eb0f77b5da0e33ffee","600.293725618825906198","$776.02","0x539bde0d7dbd336b79148aa742883198bbf60342","MAGIC","MAGIC",""
